patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
218,0.8267615074696748,23,0.23,0.19015514671802522,12,0.0014217127516087703
219,0.790275281125849,11,0.11,0.08693028092384339,NA,NA
220,0.8021550178527832,1,0.01,0.008021550178527832,NA,NA
221,0.8111994011061532,7,0.07,0.05678395807743073,NA,NA
222,0.8011201229588739,29,0.29,0.2323248356580734,NA,NA
223,0.7383847832679749,1,0.01,0.007383847832679749,NA,NA
224,0.8206474930047989,4,0.04,0.03282589972019195,2,3.3312796045397954e-4
225,0.7434937953948975,1,0.01,0.0074349379539489745,NA,NA
226,0.7260293364524841,1,0.01,0.007260293364524842,NA,NA
227,0.8193037152290344,10,0.1,0.08193037152290344,NA,NA
228,0.741044282913208,1,0.01,0.00741044282913208,NA,NA
229,0.72261810302734375,2,0.02,0.014452362060546875,NA,NA
230,0.7984557449817657,10,0.1,0.07984557449817659,0,1.1031198720613218e-4
231,0.7732501029968262,1,0.01,0.0077325010299682615,NA,NA
232,0.7622989416122437,1,0.01,0.007622989416122437,NA,NA
233,0.7240288853645325,1,0.01,0.007240288853645325,NA,NA
234,0.741020917892456,1,0.01,0.007410209178924561,NA,NA
235,0.7713151574134827,1,0.01,0.007713151574134827,NA,NA
236,0.7212170362472534,1,0.01,0.007212170362472534,NA,NA
237,0.7812961248251108,13,0.13,0.10156849622726441,NA,NA
238,0.8285936201254028,319,3.19,2.643213648200035,226,0.04838404118676239
239,0.8644328713417053,6,0.06,0.05186597228050232,0,5.010949160866663e-4
240,0.750751793384552,1,0.01,0.00750751793384552,NA,NA
241,0.7966027855873108,2,0.02,0.015932055711746215,1,3.9656989789031546e-5
242,0.805157482624054,4,0.04,0.03220629930496216,NA,NA
243,0.7740660905838013,1,0.01,0.007740660905838013,NA,NA
244,0.7671043157577515,5,0.05,0.03835521578788758,NA,NA
245,0.8163111433386803,8,0.08,0.06530489146709442,0,1.0633893241057523e-4
246,0.7683760970830917,4,0.04,0.03073504388332367,NA,NA
247,0.7398654818534851,1,0.01,0.007398654818534851,0,4.6151743987918537e-4
248,0.8387116710344951,15,0.15,0.12580675065517424,NA,NA
249,0.7347068190574646,1,0.01,0.007347068190574646,NA,NA
250,0.7817538976669312,3,0.03,0.023452616930007934,NA,NA
251,0.8371422326926029,33,0.33,0.27625693678855895,238,0.016126433810677618
252,0.7755774706602097,4,0.04,0.03102309882640839,NA,NA
253,0.8369192083676656,3,0.03,0.025107576251029967,NA,NA
254,0.7386876344680786,1,0.01,0.007386876344680786,NA,NA
