patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
204,0.8181247413158417,10,0.1,0.08181247413158417,166,0.007440726983200732
205,0.8511501550674438,1,0.01,0.00851150155067444,84,7.0773679193615e-4
206,0.8327787816524506,10,0.1,0.08327787816524507,277.5,0.0062690541067158745
207,0.7141604820887247,3,0.03,0.021424814462661743,NA,NA
208,0.7834088802337646,2,0.02,0.015668177604675294,0,0.0013217571741598424
209,0.702971875667572,1,0.01,0.00702971875667572,NA,NA
210,0.9112686365842819,8,0.08,0.07290149092674256,15,0.007011944586422248
211,0.682105541229248,1,0.01,0.006821055412292481,83,3.4907140570467906e-4
212,0.6924726366996765,1,0.01,0.006924726366996765,NA,NA
213,0.8640406727790833,1,0.01,0.008640406727790833,NA,NA
214,0.8060651123523712,8,0.08,0.0644852089881897,240,0.006545698857112357
215,0.8366622527440389,6,0.06,0.05019973516464234,NA,NA
216,0.8119122087955475,4,0.04,0.0324764883518219,0,0.0013932139763069534
217,0.7380758821964264,2,0.02,0.014761517643928529,1687,0.0012534677553173099
218,0.6669256091117859,1,0.01,0.006669256091117859,0,5.122417834041542e-4
219,0.8126187846064568,16,0.16,0.13001900553703308,0,0.007405341973319493
220,0.7842872738838196,1,0.01,0.007842872738838196,NA,NA
221,0.7859283941132682,7,0.07,0.055014987587928776,NA,NA
222,0.760468989610672,4,0.04,0.030418759584426882,NA,NA
223,0.7308025360107422,1,0.01,0.007308025360107422,0,3.580490212685782e-4
224,0.7166459560394287,1,0.01,0.007166459560394287,98,4.7948534424716656e-4
225,0.703895092010498,1,0.01,0.0070389509201049805,NA,NA
226,0.7826411202549934,8,0.08,0.06261128962039948,1675,0.005390613101170223
227,0.7488817274570465,2,0.02,0.01497763454914093,0,9.906790011160458e-4
228,0.7550674676895142,1,0.01,0.007550674676895142,NA,NA
229,0.7280425727367401,2,0.02,0.014560851454734803,0,0.0010852699405878368
230,0.8226311802864075,1,0.01,0.008226311802864076,55,5.853999846568809e-4
231,0.6653503179550171,1,0.01,0.0066535031795501715,0,5.189832010562371e-4
232,0.7869991858800253,3,0.03,0.02360997557640076,0,0.002047751329992829
233,0.7272358238697052,2,0.02,0.014544716477394104,NA,NA
234,0.7659345666567484,3,0.03,0.022978036999702453,NA,NA
